requested_work_id,award_position,award_openalex_id,award_display_name,funder_award_id,funder_openalex_id,funder_display_name,award_doi
W4391024070,12,G7452299184,,W911NF,F4320338281,Army Research Office,
W4391024070,13,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4391024070,14,G8270899765,Coherent Optomechanical and Hyperfine interactions Engineering with Silicon-Vacancy impurities in diamond for quantum networks,840968,F4320320300,European Commission,
W4391024070,15,G8437471562,,DMR N00014-20-1-2425,F4320337345,Office of Naval Research,
W4391024070,16,G8640644076,,DMR-12313 19,F4320306076,National Science Foundation,
W4391024070,17,G875209366,,DMR-1231319,F4320337367,Division of Materials Research,
W4391024070,18,G8876996369,,N00014,F4320337345,Office of Naval Research,
W4394891265,1,G3648211085,,80NM0018D0004,F4320306101,National Aeronautics and Space Administration,
W4400324036,1,G1523888516,,FA9550-,F4320338279,Air Force Office of Scientific Research,
W4400324036,2,G2554244226,,1541959,F4320338279,Air Force Office of Scientific Research,
W4400324036,3,G3066335313,,FA9550‐19‐1‐0376,F4320338279,Air Force Office of Scientific Research,
W4400324036,4,G3154242966,,40007560,F4320321730,Fonds Wetenschappelijk Onderzoek,
W4400324036,5,G3713507969,,HR0011-20-C-0137,F4320337531,"Defense Sciences Office, DARPA",
W4400324036,6,G4441018523,,40007560,F4320321390,Fonds De La Recherche Scientifique - FNRS,
W4400324036,7,G5970606412,NNCI: The Center for Nanoscale System (CNS) at Harvard University,1541959,F4320306076,National Science Foundation,
W4400324036,8,G763165814,,HR0011‐20‐C‐0137,F4320332180,Defense Advanced Research Projects Agency,
W4400324036,9,G7903679698,,759483,F4320334678,European Research Council,
W4400324036,10,G8143678247,,101069447,F4320334678,European Research Council,
W4200398768,1,G4360825345,FET: Small: Establishing an efficient framework for non-Gaussian states engineering and optical implementation of measurements,2122337,F4320306076,National Science Foundation,
W4323310755,1,G1404049065,,FA9550-21-1-0209,F4320338279,Air Force Office of Scientific Research,
W4323310755,2,G1432373144,,W911NF-21-1-,F4320338281,Army Research Office,
W4323310755,3,G1482135624,,W911NF-18-1-0020,F4320338279,Air Force Office of Scientific Research,
W4323310755,4,G1523888516,,FA9550-,F4320338279,Air Force Office of Scientific Research,
W4323310755,5,G165179637,,W911NF1610349,F4320333591,Multidisciplinary University Research Initiative,
W4323310755,6,G1770223817,,FA864921P0781,F4320338294,Air Force Research Laboratory,
W4323310755,7,G1799408541,,EEC-1941583,F4320338279,Air Force Office of Scientific Research,
W4323310755,8,G2598085392,,W911NF-16-1-0349,F4320338279,Air Force Office of Scientific Research,
W4323310755,9,G3067963855,,W911NF-18-1-0020,F4320338281,Army Research Office,
W4323310755,10,G3162985271,,W911NF2110325,F4320333591,Multidisciplinary University Research Initiative,
W4323310755,11,G3392305090,,-16-1-,F4320338279,Air Force Office of Scientific Research,
W4323310755,12,G3516030815,,FA9550-19-1-0399; FA9550-21-1-0209,F4320338279,Air Force Office of Scientific Research,
W4323310755,13,G3722242190,,OMA-2137642,F4320338279,Air Force Office of Scientific Research,
W4323310755,14,G431725244,,FA9550-21-1-0209,F4320333591,Multidisciplinary University Research Initiative,
W4323310755,15,G4516736450,,-21-1-,F4320338279,Air Force Office of Scientific Research,
W4323310755,16,G4629941602,QuIC - TaQS: Interconnects for a Superconducting-Atomic Hybrid Quantum Network,2137642,F4320306076,National Science Foundation,
W4323310755,17,G4876042962,,OMA-1936118,F4320338279,Air Force Office of Scientific Research,
W4323310755,18,G4962106257,,W911NF-18-1-0212,F4320338281,Army Research Office,
W4323310755,19,G5298762856,,FA9550-21-1-0209,F4320338294,Air Force Research Laboratory,
W4323310755,20,G5659690140,,FA9550-19-1-0399,F4320306076,National Science Foundation,
W4323310755,21,G6167497367,,FA9550-19-1-0399,F4320338279,Air Force Office of Scientific Research,
W4323310755,22,G6518383159,,W911NF2110325,F4320338281,Army Research Office,
W4323310755,23,G6526646931,,FA9550-19-1-0399,F4320333591,Multidisciplinary University Research Initiative,
W4323310755,24,G657448715,,W911NF-16-1-,F4320338281,Army Research Office,
W4323310755,25,G7452299184,,W911NF,F4320338281,Army Research Office,
W4323310755,26,G7500482128,,W911NF-18-1-0212,F4320338279,Air Force Office of Scientific Research,
W4323310755,27,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4323310755,28,G7900882,,W911NF-16- 1-0349,F4320338281,Army Research Office,
W4323310755,29,G8289759875,,FA9550,F4320338294,Air Force Research Laboratory,
W4323310755,30,G8672390710,,2020-71479,F4320306079,David and Lucile Packard Foundation,
W4323310755,31,G922915270,QII-TAQS: Quantum Metrological Platform for Single-Molecule Bio-Sensing,1936118,F4320306076,National Science Foundation,
W4410294653,1,G2440439349,,CNS-195574,F4320306076,National Science Foundation,
W4410294653,2,G2618903147,,AK0000000018297,F4320306084,U.S. Department of Energy,
W2998746191,1,G2279853913,,W911NF-19-1,F4320338281,Army Research Office,
W2998746191,2,G2515541506,,HR0011,F4320332180,Defense Advanced Research Projects Agency,
W2998746191,3,G6061005260,,W911NF-19-1-0412,F4320338281,Army Research Office,
W2998746191,4,G7452299184,,W911NF,F4320338281,Army Research Office,
W2998746191,5,G7591064173,,W911NF-19-1-0418,F4320338281,Army Research Office,
W2998746191,6,G8415477955,,W911NF-19,F4320338281,Army Research Office,
W2998746191,7,G8570540004,,HR0011-10-C-0159,F4320332180,Defense Advanced Research Projects Agency,
W4394709678,1,G1162011400,,W911NF1810432,F4320338281,Army Research Office,
W4394709678,2,G2094394093,,80NSSC23PB442,F4320306101,National Aeronautics and Space Administration,
W4394709678,3,G2322063371,,N00014-20,F4320332923,U.S. Navy,
W4394709678,4,G3582326853,,W911NF1810432,F4320333591,Multidisciplinary University Research Initiative,
W4394709678,5,G3663437387,,FA9550-23-1-0333,F4320337345,Office of Naval Research,
W4394709678,6,G3908502130,,N00014-20-1-2425,F4320337345,Office of Naval Research,
W4394709678,7,G4198572546,QuIC-TAQS: Integrated Lithium Niobate Quantum Photonics Platform,2137723,F4320306076,National Science Foundation,
W4394709678,8,G4720003262,,N00014-22,F4320337345,Office of Naval Research,
W4394709678,9,G485488592,,A50791,F4320310598,Amazon Web Services,
W4394709678,10,G4973792023,Graduate Research Fellowship Program (GRFP),1745303,F4320306076,National Science Foundation,
W4394709678,11,G6098521345,,FA9550,F4320337345,Office of Naval Research,
W4394709678,12,G6906440423,QuIC-TAQS: Implementation of a Neutral-Atom-Photonic-Cluster State,2138068,F4320306076,National Science Foundation,
W4394709678,13,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4394709678,14,G8862277691,,80NSSC22K0262,F4320306101,National Aeronautics and Space Administration,
W4394709678,15,G8876996369,,N00014,F4320337345,Office of Naval Research,
W4394709678,16,G8883787402,,N00014-22-C-1041,F4320337345,Office of Naval Research,
W4394709678,17,G916337101,"Lithium Niobate on Insolator (LNOI) Photonic Circuit Lasers for High-Speed, Wide-field OCT",5r21ey031895-02,F4320332161,National Institutes of Health,
W4400519208,1,G4611582664,Graduate Research Fellowship Program (GRFP),2137419,F4320306076,National Science Foundation,
W4400519208,2,G8472135859,CAREER: Torsional Quantum Optomechanics,2239735,F4320306076,National Science Foundation,
W4221151848,1,G1366616369,,GBMF8048,F4320337480,Basic Energy Sciences,
W4221151848,2,G1673814530,,"DE-SC0019215,",F4320337480,Basic Energy Sciences,
W4221151848,3,G1893622800,,NSF-ECCS-1944085,F4320337392,"Division of Electrical, Communications and Cyber Systems",
W4221151848,4,G2298080521,RAISE-QAC-QSA: Open Quantum Systems on Noisy Intermediate-Scale Quantum Devices,2037783,F4320306076,National Science Foundation,
W4221151848,5,G2689597472,,GBMF8048,F4320306076,National Science Foundation,
W4221151848,6,G3036698953,,GBMF8048,F4320306084,U.S. Department of Energy,
W4221151848,7,G3422769415,CAREER: First Principles Design of Error-Corrected Solid-State Quantum Repeaters,1944085,F4320306076,National Science Foundation,
W4221151848,8,G3453618043,,NSF-ECCS-1944085,F4320306202,Gordon and Betty Moore Foundation,
W4221151848,9,G478549624,,1944085,F4320337392,"Division of Electrical, Communications and Cyber Systems",
W4221151848,10,G518131803,,DMR-2037783,F4320337367,Division of Materials Research,
W4221151848,11,G6671297155,,CAREER,F4320306076,National Science Foundation,
W4221151848,12,G8668179966,,ECCS-1944085,F4320337392,"Division of Electrical, Communications and Cyber Systems",
W4221151848,13,G8676588572,Prineha Narang Moore Inventor Fellow Award,GBMF8048,F4320306202,Gordon and Betty Moore Foundation,
W4385316552,1,G2268053151,,ERKJ355,F4320306084,U.S. Department of Energy,
W4385316552,2,G2971268424,,ERKJ355,F4320337506,Advanced Scientific Computing Research,
W4385316552,3,G4079257765,RAISE-EQuIP: Quantum repeater for long-distance quantum communication enabled by non-Gaussian cluster states on a scalable hybrid aluminum nitride and silicon nanophotonic platform,1842559,F4320306076,National Science Foundation,
W4385316552,4,G5003045098,,N00014- 19-1-2190,F4320337345,Office of Naval Research,
W4385316552,5,G8876996369,,N00014,F4320337345,Office of Naval Research,
W4399455115,1,G1404049065,,FA9550-21-1-0209,F4320338279,Air Force Office of Scientific Research,
W4399455115,2,G1442400458,QuSeC-TAQS: Nanoscale Covariance Magnetometry with Diamond Quantum Sensors,2326767,F4320306076,National Science Foundation,
W4399455115,3,G1523888516,,FA9550-,F4320338279,Air Force Office of Scientific Research,
W4399455115,4,G1932254719,,HR0011-24-9-0361,F4320332180,Defense Advanced Research Projects Agency,
W4399455115,5,G3722242190,,OMA-2137642,F4320338279,Air Force Office of Scientific Research,
W4399455115,6,G431725244,,FA9550-21-1-0209,F4320333591,Multidisciplinary University Research Initiative,
W4399455115,7,G4516736450,,-21-1-,F4320338279,Air Force Office of Scientific Research,
W4399455115,8,G4629941602,QuIC - TaQS: Interconnects for a Superconducting-Atomic Hybrid Quantum Network,2137642,F4320306076,National Science Foundation,
W4399455115,9,G4848018484,,FA9550-23- 1-0338,F4320338279,Air Force Office of Scientific Research,
W4399455115,10,G4876042962,,OMA-1936118,F4320338279,Air Force Office of Scientific Research,
W4399455115,11,G5659690140,,FA9550-19-1-0399,F4320306076,National Science Foundation,
W4399455115,12,G6167497367,,FA9550-19-1-0399,F4320338279,Air Force Office of Scientific Research,
W4399455115,13,G6526646931,,FA9550-19-1-0399,F4320333591,Multidisciplinary University Research Initiative,
W4399455115,14,G6547089213,,OSI-2326767,F4320338279,Air Force Office of Scientific Research,
W4399455115,15,G7420521838,,CCF-2312755,F4320338279,Air Force Office of Scientific Research,
W4399455115,16,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4399455115,17,G7796153478,,HR0011-24-9-0359,F4320332180,Defense Advanced Research Projects Agency,
W4399455115,18,G8232580466,Collaborative Research: FET: Medium: Design and Implementation of Quantum Databases,2312755,F4320306076,National Science Foundation,
W4399455115,19,G922915270,QII-TAQS: Quantum Metrological Platform for Single-Molecule Bio-Sensing,1936118,F4320306076,National Science Foundation,
W4389373471,1,G1264789558,,W911NF2010021,F4320332180,Defense Advanced Research Projects Agency,
W4389373471,2,G1938338418,,OMA-2120757,F4320306084,U.S. Department of Energy,
W4389373471,3,G2697164521,QLCI-CI: NSF Quantum Leap Challenge Institute for Robust Quantum Simulation,2120757,F4320306076,National Science Foundation,
W4389373471,4,G2916627489,,W911NF-20-1-0082,F4320338281,Army Research Office,
W4389373471,5,G3388975023,2020 BUDGET REQUEST FOR THE DOE COMPUTATIONAL SCIENCE GRADUATE FELLOWSHIP (CSGF) GRANT,DESC0021110,F4320306084,U.S. Department of Energy,
W4389373471,6,G3719423973,,W911NF-23-2-0219,F4320333051,Intelligence Advanced Research Projects Activity,
W4389373471,7,G3994498848,2019 BUDGET REQUEST FOR THE DOE COMPUTATIONAL SCIENCE GRADUATE FELLOWSHIP (CSGF) GRANT,DESC0020347,F4320306084,U.S. Department of Energy,
W4389373471,8,G4973792023,Graduate Research Fellowship Program (GRFP),1745303,F4320306076,National Science Foundation,
W4389373471,9,G5372923749,,OMA-2120757,F4320332178,National Institute of Standards and Technology,
W4389373471,10,G5723341926,,W911NF2320219,F4320338281,Army Research Office,
W4389373471,11,G586693022,,W911NF2010082,F4320333591,Multidisciplinary University Research Initiative,
W4389373471,12,G616689113,,W911NF-20-1-0082,F4320306076,National Science Foundation,
W4389373471,13,G7452299184,,W911NF,F4320338281,Army Research Office,
W4324056546,1,G1772380573,,EP/R00188X/1,F4320334627,Engineering and Physical Sciences Research Council,
W4324056546,2,G2913903689,,2021M3H4A1A03049662,F4320328359,"Ministry of Science and ICT, South Korea",
W4324056546,3,G3580962534,,'2021R1A3B1068920',F4320328359,"Ministry of Science and ICT, South Korea",
W4324056546,4,G4230368278,,2021M3H4A1A03049662,F4320322120,National Research Foundation of Korea,
W4324056546,5,G6056682275,,2021R1A3B1068920,F4320322120,National Research Foundation of Korea,
W4324056546,6,G809686608,,2021220002,F4320321314,Yonsei University,
W3174325912,1,G160464177,,FA9550-15- 1-0015,F4320338279,Air Force Office of Scientific Research,
W3174325912,2,G3067963855,,W911NF-18-1-0020,F4320338281,Army Research Office,
W3174325912,3,G4211410756,,2013-39273,F4320306079,David and Lucile Packard Foundation,
W3174325912,4,G6126226186,,(FA9550-15-1-0029,F4320338279,Air Force Office of Scientific Research,
W3174325912,5,G8778025950,EFRI ACQUIRE: Integrated Nanophotonic Solid State Memories for Telecom Wavelength Quantum Repeaters,1640959,F4320306076,National Science Foundation,
W3174325912,6,G993149817,,DE-AC02-06CH11357 ,F4320332359,Office of Science,
W3044598970,1,G2999910790,,W911NF-18-1-0431,F4320338281,Army Research Office,
W3044598970,2,G7001133811,,FWP ERKCK47,F4320338483,Division of Materials Sciences and Engineering,
W3044598970,3,G8434747894,PHOTONICS AT THERMODYNAMIC LIMITS,DESC0019140,F4320306084,U.S. Department of Energy,
W3044598970,4,G8676588572,Prineha Narang Moore Inventor Fellow Award,GBMF8048,F4320306202,Gordon and Betty Moore Foundation,
W4392284845,1,G1264789558,,W911NF2010021,F4320332180,Defense Advanced Research Projects Agency,
W4392284845,2,G4415344967,,TRT0159,F4320327997,Templeton Religion Trust,
W4392284845,3,G4908881666,"AF: Large: Collaborative Research: Algebraic Proof Systems, Convexity, and Algorithms",1565264,F4320306076,National Science Foundation,
W4392284845,4,G722875235,,TRT 0159,F4320306076,National Science Foundation,
W4387165286,1,G6852664474,,No.12027806,F4320321001,National Natural Science Foundation of China,
W4387165286,2,G6996473801,,No.12027806,F4320335595,National Natural Science Foundation of China-Yunnan Joint Fund,
W4387165286,3,G7690338398,,12027806,F4320321001,National Natural Science Foundation of China,
W4390901505,1,G1910132285,RAISE-TAQS: Room-Temperature Quantum Sensing and Computation using DNA-based Excitonic Circuits,1839155,F4320306076,National Science Foundation,
